Location,Latitude,Longitude,Elevation,Skycover,Orientation,Tilt,ACenergyPerYear,img
Shahrekord,32.297,50.842,2049.2,2.96312,15,70,359.310616,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation15_Tilt70.png
Shahrekord,32.297,50.842,2049.2,2.96312,25,70,346.900476,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation25_Tilt70.png
Shahrekord,32.297,50.842,2049.2,2.96312,35,70,328.918903,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation35_Tilt70.png
Shahrekord,32.297,50.842,2049.2,2.96312,45,70,308.129275,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation45_Tilt70.png
Shahrekord,32.297,50.842,2049.2,2.96312,-45,80,293.241916,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-45_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,-35,80,307.047477,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-35_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,-25,80,316.702522,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-25_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,-15,80,322.539803,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-15_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,-5,80,325.326491,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-5_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,5,80,323.554047,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation5_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,15,80,318.899786,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation15_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,25,80,311.115469,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation25_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,35,80,298.759321,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation35_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,45,80,284.132962,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation45_Tilt80.png
Shahrekord,32.297,50.842,2049.2,2.96312,-45,90,266.547387,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-45_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,-35,90,272.932787,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-35_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,-25,90,275.76101,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-25_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,-15,90,276.797353,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-15_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,-5,90,275.618494,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation-5_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,5,90,273.517267,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation5_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,15,90,272.230073,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation15_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,25,90,271.076591,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation25_Tilt90.png
Shahrekord,32.297,50.842,2049.2,2.96312,35,90,265.211066,LocationShahrekordAP_CM_IRN_Latitude32.297_Longitude50.842_Elevation2049.2_Skycover2.96312_Orientation35_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,45,90,240.6195,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,0,294.713555,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,0,315.912864,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,0,335.472752,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,0,351.055981,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,0,359.393419,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,5,0,358.647685,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,15,0,348.779735,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,25,0,331.869289,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,35,0,311.898061,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,45,0,289.336763,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt0.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,10,310.44611,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,10,335.613257,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,10,357.656999,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,10,374.841948,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,10,383.425715,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,5,10,382.587112,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,15,10,372.34156,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,25,10,354.408925,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,35,10,331.255031,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,45,10,305.64368,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt10.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,20,321.387418,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,20,348.285004,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,20,372.499961,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,20,389.565598,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,20,398.45693,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,5,20,397.432393,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,15,20,387.34784,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,25,20,368.976419,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,35,20,344.096538,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,45,20,316.467249,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt20.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,30,325.828071,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,30,354.671321,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,30,378.912767,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,30,395.274952,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,30,404.545793,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,5,30,403.582767,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,15,30,393.361971,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,25,30,375.541162,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,35,30,350.313886,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,45,30,321.577103,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt30.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,40,325.076258,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,40,354.144576,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,40,377.123528,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,40,392.662472,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,40,401.791352,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,5,40,401.195178,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,15,40,390.155763,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,25,40,374.053266,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,35,40,349.483671,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,45,40,320.444705,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt40.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,50,319.191224,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,50,346.311908,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,50,366.512317,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,50,382.224551,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,50,390.264157,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,5,50,390.111754,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,15,50,379.698257,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,25,50,363.671336,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,35,50,341.723968,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,45,50,314.482085,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt50.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,60,307.653128,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,60,330.86185,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,60,349.571927,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,60,363.313212,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,60,369.569651,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,5,60,369.449683,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,15,60,361.245786,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,25,60,346.191311,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,35,60,326.472317,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,45,60,303.204351,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt60.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,70,290.307996,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,70,309.699763,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,70,325.195448,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,70,335.864427,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,70,341.659107,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,5,70,340.722342,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,15,70,333.873639,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,25,70,322.00194,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,35,70,305.433873,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,45,70,286.294483,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt70.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,80,268.993151,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,80,282.98943,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,80,293.896031,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,80,301.711601,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,80,304.475229,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,5,80,303.494134,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,15,80,300.075536,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,25,80,290.8176,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,35,80,279.093578,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,45,80,264.990405,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation45_Tilt80.png
Tabriz,38.134,46.235,1359.1,4.151495,-45,90,244.264096,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-45_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,-35,90,252.444089,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-35_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,-25,90,257.514553,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-25_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,-15,90,260.784688,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-15_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,-5,90,260.891853,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation-5_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,5,90,259.830776,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation5_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,15,90,259.246195,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation15_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,25,90,255.000514,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation25_Tilt90.png
Tabriz,38.134,46.235,1359.1,4.151495,35,90,248.836,LocationTabrizIntlAP_EA_IRN_Latitude38.134_Longitude46.235_Elevation1359.1_Skycover4.151495_Orientation35_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,45,90,250.650581,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt90.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,0,332.121505,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,-35,0,356.056113,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-35_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,-25,0,377.077292,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-25_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,-15,0,392.903128,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-15_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,-5,0,401.388105,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-5_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,5,0,399.1078,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation5_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,15,0,385.780803,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation15_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,25,0,365.828373,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation25_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,35,0,340.884606,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation35_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,45,0,314.763436,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation45_Tilt0.png
Isfahan,32.751,51.862,1545.9,2.038141,-45,10,348.24902,LocationIsfahanShahidBeheshtiIntlAP_ES_IRN_Latitude32.751_Longitude51.862_Elevation1545.9_Skycover2.038141_Orientation-45_Tilt10.png
